Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,order_month
2811,Men,Basketball,Zoom Freak,M,3,8503.27,0.48,14278.71,2025-01-24,Retail,Bengaluru,-77.61,January
2812,Men,Basketball,LeBron 20,XL,2,8503.27,0.01,14613.12875,2024-08-08,Online,Kolkata,2570.01,August
2813,Men,Running,Free RN,M,4,7450.8,0.5,14613.12875,2025-01-16,Online,Bengaluru,2098.29,January
2814,Kids,Running,React Infinity,M,0,6546.46,0.5,0.0,2024-10-07,Online,Delhi,1702.06,October
2815,Kids,Training,Flex Trainer,L,0,6424.54,0.47,0.0,2025-01-16,Online,Kolkata,3281.98,January
2816,Men,Basketball,LeBron 20,M,3,5983.35,0.48,9334.03,2025-01-22,Retail,Hyderabad,916.13,January
2818,Kids,Soccer,Premier III,M,2,5598.98,0.5,5598.98,2025-05-08,Retail,Pune,-797.91,May
2819,Kids,Soccer,Premier III,M,2,7645.41,0.5,7645.41,2025-01-20,Retail,Bengaluru,593.62,January
2820,Women,Lifestyle,Blazer Mid,M,4,8503.27,0.49,14613.12875,2024-08-05,Online,Mumbai,2078.39,August
2821,Kids,Lifestyle,Air Force 1,L,0,3360.35,0.49,0.0,2025-04-08,Online,Delhi,2991.25,April
2822,Women,Lifestyle,Blazer Mid,L,2,8314.34,0.49,8480.63,2025-07-10,Retail,Bengaluru,-1145.98,July
2823,Men,Soccer,Mercurial Superfly,L,1,6569.65,0.5,3284.82,2024-07-27,Retail,Mumbai,-1125.91,July
2824,Men,Basketball,Air Jordan,L,4,5123.35,0.48,10656.57,2024-11-02,Online,Mumbai,1620.37,November
2825,Kids,Training,SuperRep Go,M,2,5280.57,0.47,5597.4,2024-12-21,Retail,Pune,2322.87,December
2826,Kids,Lifestyle,Blazer Mid,M,2,6383.24,0.01,12638.82,2024-12-21,Retail,Bengaluru,262.81,December
2827,Men,Basketball,Air Jordan,L,0,4278.28,0.48,0.0,2025-01-27,Retail,Hyderabad,860.32,January
2828,Women,Training,ZoomX Invincible,XL,2,3346.95,0.47,2220.7,2024-09-05,Online,Hyderabad,-831.4,September
2829,Men,Basketball,LeBron 20,XL,2,6518.715,0.48,6779.46,2024-07-17,Online,Kolkata,2539.92,July
2830,Men,Basketball,Air Jordan,L,2,8503.27,0.88,2057.4,2025-01-16,Online,Delhi,1221.09,January
2831,Women,Training,SuperRep Go,S,4,5280.57,0.47,11194.81,2024-11-10,Online,Mumbai,3134.87,November
2832,Kids,Basketball,Kyrie Flytrap,L,0,5066.14,0.15,0.0,2024-05-17,Retail,Hyderabad,752.0,May
2833,Women,Training,Flex Trainer,XL,4,3346.95,0.47,4716.79,2025-01-19,Online,Pune,-16.04,January
2834,Kids,Training,Flex Trainer,M,2,8503.27,0.47,10116.72,2024-09-05,Retail,Kolkata,575.58,September
2835,Women,Lifestyle,Air Force 1,L,2,8503.27,0.63,6838.07,2024-10-07,Retail,Pune,1873.76,October
2836,Men,Basketball,Kyrie Flytrap,L,0,8503.27,0.75,0.0,2025-07-22,Retail,Delhi,2729.87,July
2837,Women,Running,Pegasus Turbo,L,2,8503.27,0.5,8889.68,2025-01-16,Online,Mumbai,2191.17,January
2838,Women,Basketball,Air Jordan,XL,4,8503.27,0.48,14613.12875,2025-01-08,Retail,Pune,-990.99,January
2839,Men,Lifestyle,Waffle One,S,2,5582.98,0.49,5694.64,2025-03-03,Online,Hyderabad,2992.52,March
2841,Men,Basketball,LeBron 20,M,1,4166.94,0.48,2166.81,2025-01-16,Online,Delhi,2865.93,January
2842,Women,Soccer,Phantom GT,M,2,6393.58,0.5,6393.58,2025-01-19,Online,Bengaluru,-1193.98,January
2843,Men,Training,SuperRep Go,XL,2,5280.57,0.47,5597.4,2025-04-25,Online,Mumbai,3574.05,April
2844,Men,Lifestyle,Waffle One,L,2,6495.53,0.23,10003.12,2024-12-21,Retail,Mumbai,-951.85,December
2845,Men,Training,ZoomX Invincible,M,2,6944.2,0.47,7360.85,2023-10-31,Retail,Pune,40.98,October
2846,Kids,Training,ZoomX Invincible,L,2,3346.95,0.47,3108.97,2024-10-29,Online,Pune,-543.26,October
2847,Men,Training,Metcon 7,XL,0,5817.695,0.16,0.0,2024-11-16,Online,Bengaluru,3988.85,November
2848,Kids,Running,Free RN,M,2,8503.27,0.03,14613.12875,2024-08-14,Online,Hyderabad,-350.03,August
2850,Kids,Lifestyle,Waffle One,XL,2,5582.98,0.49,5694.64,2024-11-10,Retail,Pune,458.86,November
2851,Kids,Lifestyle,Blazer Mid,XL,2,3346.95,0.49,2285.93,2024-12-28,Online,Mumbai,1243.95,December
2852,Kids,Running,React Infinity,M,2,6546.46,0.5,6546.46,2025-01-16,Online,Delhi,-234.16,January
2853,Women,Basketball,Kyrie Flytrap,XL,2,5066.14,0.48,5268.79,2025-02-06,Retail,Hyderabad,3841.05,February
2854,Women,Basketball,LeBron 20,XL,2,6518.715,0.98,260.75,2023-11-07,Online,Pune,1103.35,November
2855,Kids,Basketball,Air Jordan,L,2,3346.95,0.48,2922.19,2025-04-20,Online,Mumbai,-425.73,April
2856,Kids,Basketball,Kyrie Flytrap,M,2,5066.14,0.48,5268.79,2023-10-12,Online,Kolkata,3137.85,October
2857,Women,Running,React Infinity,L,2,4105.44,0.73,2216.94,2024-08-25,Online,Kolkata,3197.09,August
2858,Kids,Lifestyle,Air Force 1,L,0,6235.995,0.6,0.0,2024-10-26,Retail,Pune,2847.01,October
2859,Women,Lifestyle,Air Force 1,S,2,6235.995,0.49,6360.71,2025-01-16,Online,Pune,566.34,January
2860,Kids,Lifestyle,Air Force 1,XL,2,7568.04,0.49,7719.4,2025-04-07,Retail,Hyderabad,1365.3,April
2861,Kids,Training,ZoomX Invincible,XL,0,6944.2,0.47,0.0,2025-04-20,Online,Pune,650.99,April
2862,Kids,Soccer,Phantom GT,M,4,7940.29,0.5,14613.12875,2024-11-11,Retail,Delhi,1803.25,November
2863,Women,Training,Metcon 7,S,2,8503.27,0.47,9126.36,2024-11-23,Retail,Pune,-711.07,November
2864,Kids,Soccer,Tiempo Legend,M,2,6445.79,0.45,7090.37,2025-03-23,Online,Bengaluru,1534.89,March
2865,Women,Soccer,Phantom GT,M,1,6393.58,0.71,1854.14,2024-12-16,Retail,Kolkata,-94.06,December
2866,Kids,Training,SuperRep Go,L,2,5280.57,0.47,5597.4,2025-01-09,Online,Pune,273.28,January
2867,Men,Soccer,Mercurial Superfly,L,1,8503.27,0.5,4968.29,2025-02-20,Online,Hyderabad,3190.43,February
2868,Women,Running,React Infinity,M,2,7379.45,0.5,7379.45,2024-10-23,Retail,Delhi,-688.14,October
2869,Kids,Soccer,Premier III,M,4,5598.98,0.5,11197.96,2024-07-26,Online,Pune,1550.3,July
2870,Kids,Training,Metcon 7,M,1,8503.27,0.47,5105.85,2024-10-05,Retail,Delhi,771.96,October
2871,Men,Training,Flex Trainer,M,1,3346.95,0.47,1215.87,2025-07-22,Retail,Bengaluru,1002.21,July
2872,Men,Basketball,Kyrie Flytrap,M,2,3953.13,0.48,4111.26,2024-01-08,Online,Kolkata,3414.32,January
2873,Women,Running,Air Zoom,L,2,8503.27,0.86,2534.15,2024-12-21,Retail,Bengaluru,3364.79,December
2874,Women,Soccer,Mercurial Superfly,L,2,6569.65,0.01,13007.91,2024-03-04,Retail,Delhi,-109.71,March
2875,Women,Lifestyle,Dunk Low,L,4,7401.53,0.49,14613.12875,2024-09-16,Retail,Bengaluru,1559.28,September
2876,Kids,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2024-08-21,Retail,Hyderabad,-94.98,August
2877,Women,Basketball,Kyrie Flytrap,L,2,5066.14,0.48,5268.79,2024-12-08,Retail,Kolkata,3327.04,December
2878,Women,Training,ZoomX Invincible,M,2,8503.27,0.47,9766.39,2024-12-21,Retail,Hyderabad,3968.86,December
2879,Kids,Basketball,Zoom Freak,M,2,3346.95,0.48,2944.88,2025-02-03,Retail,Bengaluru,1053.25,February
2880,Kids,Basketball,Air Jordan,M,0,8132.33,0.63,0.0,2025-05-19,Retail,Delhi,191.67,May
2882,Men,Training,Metcon 7,M,2,5817.695,0.9,1163.54,2024-12-21,Retail,Kolkata,-127.44,December
2883,Kids,Soccer,Premier III,M,2,5598.98,0.5,5598.98,2025-03-24,Online,Delhi,1627.33,March
2884,Kids,Running,Pegasus Turbo,S,2,8503.27,0.5,9897.0,2025-05-10,Online,Hyderabad,-156.47,May
2885,Women,Lifestyle,Blazer Mid,XL,0,7671.31,0.49,0.0,2024-12-21,Retail,Kolkata,3394.27,December
2886,Kids,Running,Free RN,XL,0,8164.32,0.94,0.0,2024-08-19,Retail,Pune,286.3,August
2887,Women,Lifestyle,Waffle One,L,2,8503.27,0.49,9478.18,2024-02-25,Online,Hyderabad,3747.95,February
2888,Kids,Running,Air Zoom,L,2,8503.27,0.5,8956.73,2025-06-24,Online,Pune,2320.49,June
2889,Women,Basketball,Zoom Freak,M,2,6304.01,0.48,6556.17,2024-09-01,Online,Hyderabad,2447.88,September
2890,Men,Soccer,Phantom GT,L,2,6393.58,0.5,6393.58,2025-05-23,Retail,Bengaluru,-147.78,May
2891,Women,Running,Air Zoom,L,0,5550.99,0.5,0.0,2024-12-21,Retail,Hyderabad,439.35,December
2892,Women,Running,Free RN,M,4,6290.99,0.5,12581.98,2024-11-24,Online,Bengaluru,-1195.79,November
2893,Women,Running,React Infinity,L,1,6546.46,0.61,2553.12,2025-04-01,Retail,Delhi,780.43,April
2894,Women,Lifestyle,Air Force 1,L,2,6235.995,0.49,6360.71,2024-11-20,Retail,Hyderabad,1796.17,November
2895,Kids,Running,React Infinity,L,3,6546.46,0.5,9819.69,2024-08-03,Online,Pune,677.85,August
2896,Kids,Training,SuperRep Go,S,2,6252.51,0.47,6627.66,2025-02-15,Online,Delhi,-1104.33,February
2897,Men,Lifestyle,Waffle One,L,1,5582.98,0.11,4968.85,2024-12-21,Retail,Kolkata,221.95,December
2898,Women,Running,Free RN,S,1,6290.99,0.5,3145.5,2024-12-21,Retail,Kolkata,-744.45,December
2899,Men,Basketball,LeBron 20,L,3,6531.36,0.48,10188.92,2025-05-17,Online,Mumbai,-91.78,May
2902,Kids,Basketball,Kyrie Flytrap,L,2,8138.68,0.48,8464.23,2025-05-13,Retail,Kolkata,2604.35,May
2903,Men,Soccer,Phantom GT,M,2,3346.95,0.5,2735.54,2024-09-05,Retail,Delhi,2944.26,September
2904,Women,Soccer,Tiempo Legend,M,2,8503.27,0.54,7953.1,2025-04-29,Online,Bengaluru,2711.75,April
2905,Men,Running,React Infinity,M,2,5762.39,0.5,5762.39,2025-07-15,Retail,Hyderabad,-584.1,July
2906,Women,Lifestyle,Waffle One,S,1,5582.98,0.49,2847.32,2024-08-25,Retail,Delhi,-291.45,August
2907,Men,Soccer,Premier III,L,2,8432.5,0.5,8432.5,2024-02-25,Retail,Kolkata,3790.63,February
2908,Men,Running,Pegasus Turbo,M,2,5653.14,0.53,5313.95,2024-11-22,Retail,Hyderabad,-74.0,November
2909,Women,Running,Air Zoom,XL,2,7617.75,0.33,10207.78,2024-08-20,Retail,Pune,-186.9,August
2910,Kids,Training,Flex Trainer,M,2,6424.54,0.49,6553.03,2025-04-15,Retail,Bengaluru,1818.49,April
2911,Kids,Basketball,Zoom Freak,M,2,6304.01,0.48,6556.17,2023-10-26,Retail,Mumbai,927.88,October
2912,Kids,Running,React Infinity,XL,2,8503.27,0.98,393.59,2024-03-07,Online,Bengaluru,1218.22,March
2913,Women,Lifestyle,Dunk Low,M,2,6202.99,0.3,8684.19,2025-06-25,Online,Pune,-1036.78,June
2914,Men,Soccer,Tiempo Legend,L,2,7603.38,0.5,7603.38,2025-03-25,Online,Mumbai,-950.86,March
2915,Men,Basketball,Kyrie Flytrap,XL,1,4994.83,0.48,2597.31,2024-12-21,Retail,Mumbai,629.34,December
2916,Kids,Lifestyle,Blazer Mid,XL,2,6383.24,0.49,6510.9,2024-08-05,Retail,Hyderabad,-1121.25,August
2917,Men,Soccer,Phantom GT,M,1,3346.95,0.5,1602.36,2024-12-21,Retail,Bengaluru,1916.14,December
2918,Men,Training,SuperRep Go,M,2,5280.57,0.47,5597.4,2024-11-07,Retail,Mumbai,1398.13,November
2919,Men,Soccer,Premier III,M,2,7323.53,0.5,7323.53,2025-04-01,Retail,Bengaluru,488.37,April
2920,Kids,Soccer,Mercurial Superfly,M,2,5891.32,0.5,5891.32,2024-12-21,Retail,Kolkata,345.7,December
2921,Kids,Training,Metcon 7,M,2,8503.27,0.39,11092.64,2025-01-13,Retail,Bengaluru,2826.57,January
2922,Kids,Soccer,Tiempo Legend,XL,2,6045.785,0.5,6045.78,2025-01-16,Online,Kolkata,3495.67,January
2923,Women,Training,Metcon 7,XL,2,6991.93,0.47,7411.45,2025-01-16,Online,Mumbai,-371.76,January
2924,Women,Basketball,LeBron 20,XL,2,8503.27,0.48,9127.05,2024-12-21,Retail,Bengaluru,-71.05,December
2927,Men,Training,Flex Trainer,L,2,6316.75,0.47,6695.76,2024-12-21,Retail,Mumbai,1560.89,December
2928,Women,Lifestyle,Waffle One,S,3,5582.98,0.49,8541.96,2024-09-07,Online,Delhi,-1064.86,September
2929,Kids,Soccer,Tiempo Legend,M,2,6589.95,0.5,6589.95,2024-04-01,Retail,Hyderabad,157.26,April
2930,Women,Basketball,Air Jordan,L,2,6165.08,0.57,5301.97,2024-12-20,Retail,Bengaluru,819.42,December
2931,Men,Basketball,Zoom Freak,S,2,6304.01,0.48,6556.17,2023-08-25,Retail,Pune,3751.45,August
2932,Kids,Running,Air Zoom,XL,0,5550.99,0.35,0.0,2025-03-01,Online,Bengaluru,-427.86,March
2933,Women,Training,ZoomX Invincible,M,2,8503.27,0.47,10071.24,2024-04-13,Retail,Hyderabad,1069.32,April
2934,Women,Basketball,LeBron 20,XL,2,3346.95,0.48,2465.75,2024-03-14,Online,Mumbai,3043.95,March
2935,Men,Lifestyle,Dunk Low,L,4,6202.99,0.49,12654.1,2024-05-13,Online,Hyderabad,478.07,May
2936,Women,Training,Flex Trainer,XL,1,6496.58,0.29,4612.57,2024-07-31,Retail,Pune,1933.1,July
2937,Women,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2025-01-16,Online,Delhi,1558.24,January
2938,Kids,Soccer,Phantom GT,L,1,6393.58,0.5,3196.79,2025-01-14,Online,Delhi,2596.64,January
2939,Women,Basketball,Air Jordan,XL,4,6858.76,0.48,14266.22,2024-12-21,Retail,Mumbai,639.03,December
2940,Women,Soccer,Premier III,L,2,8412.43,0.5,8412.43,2025-05-06,Retail,Hyderabad,-344.67,May
2941,Men,Lifestyle,Blazer Mid,XL,2,8503.27,0.49,9518.28,2025-05-02,Retail,Kolkata,492.35,May
2942,Women,Training,Flex Trainer,L,4,5222.39,0.57,8982.51,2025-04-16,Online,Bengaluru,-68.53,April
2943,Women,Training,SuperRep Go,S,2,3390.0,0.47,3593.4,2024-10-09,Retail,Mumbai,-429.78,October
2944,Women,Training,ZoomX Invincible,M,2,8503.27,0.47,10323.27,2024-10-06,Retail,Pune,261.36,October
2945,Kids,Basketball,LeBron 20,XL,2,3519.94,0.48,3660.74,2025-01-16,Online,Mumbai,3456.5,January
2946,Kids,Running,Free RN,XL,2,5691.68,0.62,4325.68,2024-12-21,Retail,Bengaluru,3129.43,December
2947,Women,Lifestyle,Blazer Mid,XL,2,4113.48,0.38,5100.72,2024-12-04,Online,Mumbai,1604.63,December
2948,Men,Basketball,Kyrie Flytrap,S,0,5066.14,0.16,0.0,2025-04-19,Online,Kolkata,1708.88,April
2949,Men,Running,React Infinity,M,2,6546.46,0.49,6677.39,2025-07-05,Online,Delhi,698.79,July
2950,Women,Running,React Infinity,M,2,8503.27,0.5,9151.36,2025-01-16,Online,Pune,2540.27,January
2952,Kids,Training,SuperRep Go,XL,2,5443.44,0.47,5770.05,2024-09-13,Retail,Kolkata,2237.39,September
2954,Women,Training,Flex Trainer,L,2,4709.79,0.47,4992.38,2024-12-21,Retail,Pune,3397.29,December
2955,Kids,Basketball,LeBron 20,XL,2,8503.27,0.12,14613.12875,2024-07-30,Retail,Kolkata,2250.93,July
2956,Kids,Training,ZoomX Invincible,M,4,6944.2,0.86,3888.75,2024-05-16,Online,Mumbai,3144.87,May
2957,Men,Basketball,Zoom Freak,XL,2,5348.89,0.47,5669.82,2024-11-19,Online,Kolkata,753.26,November
2958,Women,Lifestyle,Blazer Mid,L,4,7898.87,0.49,14613.12875,2025-05-07,Online,Mumbai,1097.55,May
2959,Women,Training,SuperRep Go,M,2,5280.57,0.47,5597.4,2024-12-21,Retail,Delhi,3166.22,December
2960,Men,Training,ZoomX Invincible,M,2,6944.2,0.47,7360.85,2024-12-21,Retail,Hyderabad,2620.93,December
2961,Kids,Soccer,Tiempo Legend,XL,2,6045.785,0.5,6045.78,2024-11-21,Retail,Mumbai,665.39,November
2962,Women,Lifestyle,Air Force 1,M,2,3346.95,0.49,2495.15,2025-01-16,Online,Hyderabad,727.92,January
2963,Kids,Training,Flex Trainer,XL,2,6424.54,0.47,6810.01,2025-06-10,Retail,Bengaluru,1172.39,June
2964,Kids,Basketball,Zoom Freak,M,2,6304.01,0.48,6556.17,2024-06-17,Online,Mumbai,995.42,June
2965,Men,Training,Metcon 7,XL,2,3346.95,0.47,2301.77,2025-04-28,Retail,Bengaluru,3079.48,April
2966,Kids,Training,Flex Trainer,M,3,6424.54,0.47,10215.02,2025-02-27,Online,Pune,333.36,February
2968,Kids,Training,Flex Trainer,XL,2,5283.1,0.47,5600.09,2025-01-24,Retail,Bengaluru,575.73,January
2969,Men,Training,ZoomX Invincible,M,2,6944.2,0.47,7360.85,2025-07-19,Online,Pune,2323.02,July
2970,Men,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2025-01-16,Online,Bengaluru,-617.91,January
2971,Women,Lifestyle,Dunk Low,L,2,8503.27,0.49,9516.92,2024-11-10,Online,Pune,-610.6,November
2972,Women,Soccer,Phantom GT,M,2,6393.58,0.5,6393.58,2024-10-05,Online,Kolkata,1995.69,October
2973,Kids,Soccer,Phantom GT,XL,2,3347.42,0.5,3347.42,2024-10-31,Online,Bengaluru,2234.16,October
2974,Men,Running,Pegasus Turbo,L,3,5653.14,0.5,8479.71,2025-01-16,Online,Bengaluru,-29.28,January
2975,Kids,Soccer,Mercurial Superfly,L,1,5037.43,0.5,2518.72,2024-11-10,Online,Delhi,3279.17,November
2976,Men,Running,Pegasus Turbo,L,2,6703.48,0.5,6703.48,2024-08-08,Retail,Hyderabad,2966.44,August
2977,Kids,Training,ZoomX Invincible,M,3,3346.95,0.37,5593.0,2025-01-16,Online,Kolkata,-821.76,January
2978,Women,Running,Air Zoom,L,2,5550.99,0.5,5550.99,2025-04-14,Retail,Kolkata,-581.26,April
2979,Men,Soccer,Mercurial Superfly,M,2,6569.65,0.5,6569.65,2024-12-21,Retail,Bengaluru,762.54,December
2980,Women,Running,React Infinity,L,4,8503.27,0.5,14613.12875,2024-12-21,Retail,Bengaluru,3075.35,December
2981,Kids,Soccer,Premier III,M,4,5185.52,0.5,10371.04,2025-01-10,Retail,Pune,2777.67,January
2982,Men,Lifestyle,Dunk Low,L,2,6202.99,0.54,5706.75,2025-06-07,Online,Kolkata,1541.73,June
2983,Women,Running,Pegasus Turbo,XL,2,8203.8,0.03,14613.12875,2024-12-21,Retail,Bengaluru,2968.2,December
2984,Men,Soccer,Phantom GT,XL,2,4343.12,0.5,4343.12,2024-09-06,Online,Kolkata,3073.4,September
2985,Kids,Running,Free RN,L,2,8503.27,0.48,9355.89,2024-05-16,Online,Bengaluru,3419.45,May
2986,Kids,Basketball,LeBron 20,M,2,6877.77,0.09,12517.54,2025-04-10,Online,Pune,2303.27,April
2987,Women,Soccer,Premier III,L,2,5598.98,0.5,5598.98,2024-08-08,Online,Pune,2365.7,August
2989,Men,Soccer,Mercurial Superfly,M,1,6429.61,0.5,3214.8,2024-02-14,Online,Bengaluru,2459.52,February
2990,Kids,Basketball,Kyrie Flytrap,XL,2,3346.95,0.48,2706.07,2024-09-23,Retail,Bengaluru,570.47,September
2991,Men,Training,SuperRep Go,M,2,4004.4,0.47,4244.66,2024-12-21,Retail,Pune,3772.99,December
2992,Men,Soccer,Premier III,L,2,5598.98,0.5,5598.98,2024-10-24,Online,Kolkata,2276.99,October
2993,Men,Soccer,Premier III,M,4,5598.98,0.5,11197.96,2024-10-13,Retail,Hyderabad,1770.74,October
2994,Women,Lifestyle,Air Force 1,L,2,3346.95,0.98,117.3,2024-12-07,Retail,Mumbai,2962.69,December
2995,Kids,Lifestyle,Blazer Mid,L,2,8503.27,0.49,8853.57,2025-01-16,Online,Delhi,-651.61,January
2996,Women,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2025-07-01,Online,Pune,3753.82,July
2998,Women,Training,Flex Trainer,M,2,8503.27,0.76,4240.93,2025-06-05,Online,Delhi,1637.2,June
3000,Kids,Running,Free RN,M,1,6290.99,0.5,3145.5,2024-12-21,Retail,Mumbai,-1110.62,December
3001,Men,Soccer,Premier III,L,2,5598.98,0.5,5598.98,2024-01-25,Online,Delhi,-362.26,January
3002,Women,Lifestyle,Waffle One,L,4,5582.98,0.49,11389.28,2024-11-22,Retail,Delhi,3535.87,November
3003,Men,Basketball,Zoom Freak,XL,2,6304.01,0.48,6556.17,2023-08-03,Online,Bengaluru,-646.26,August
3004,Men,Training,ZoomX Invincible,XL,2,6897.68,0.47,7311.54,2024-12-21,Retail,Pune,2708.1,December
3005,Women,Basketball,Zoom Freak,M,2,6304.01,0.19,10212.5,2025-04-23,Online,Delhi,3295.17,April
3006,Kids,Lifestyle,Blazer Mid,M,4,6383.24,0.89,2808.63,2025-01-16,Online,Pune,1932.88,January
3007,Women,Soccer,Tiempo Legend,XL,1,7680.16,0.5,3840.08,2025-05-30,Online,Bengaluru,-1076.72,May
3008,Men,Soccer,Phantom GT,M,2,6393.58,0.28,9206.76,2025-01-16,Online,Pune,401.12,January
3009,Men,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2024-08-15,Online,Bengaluru,3724.01,August
3010,Women,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2025-05-05,Online,Pune,-311.32,May
3011,Women,Running,Pegasus Turbo,S,1,5653.14,0.5,2826.57,2024-12-21,Retail,Hyderabad,3074.24,December
3012,Men,Lifestyle,Blazer Mid,L,2,3758.51,0.49,3833.68,2024-12-21,Retail,Hyderabad,94.77,December
3013,Kids,Basketball,Zoom Freak,XL,4,6304.01,0.96,1008.64,2025-06-16,Retail,Kolkata,1039.09,June
3014,Men,Running,Air Zoom,L,0,5550.99,0.5,0.0,2025-01-30,Retail,Hyderabad,-1004.97,January
3015,Women,Running,React Infinity,L,2,6546.46,0.5,6546.46,2025-01-16,Online,Kolkata,2688.31,January
3016,Women,Running,Air Zoom,M,0,8503.27,0.5,0.0,2024-08-31,Retail,Bengaluru,868.59,August
3017,Women,Basketball,LeBron 20,S,2,8240.15,0.48,8569.76,2024-12-21,Retail,Delhi,3355.12,December
3018,Kids,Soccer,Premier III,L,2,5598.98,0.5,5598.98,2024-08-22,Retail,Kolkata,3364.85,August
3019,Women,Running,Free RN,XL,2,8503.27,0.5,9942.61,2023-12-19,Retail,Kolkata,1316.3,December
3020,Kids,Lifestyle,Dunk Low,L,1,6153.37,0.49,3138.22,2024-12-21,Retail,Hyderabad,493.35,December
3021,Women,Soccer,Mercurial Superfly,S,4,6569.65,0.42,14613.12875,2023-09-21,Retail,Hyderabad,3050.7,September
3022,Kids,Training,ZoomX Invincible,L,2,4318.48,0.47,4577.59,2025-05-14,Online,Delhi,271.37,May
3023,Kids,Basketball,Zoom Freak,M,2,3346.95,0.48,2593.01,2024-05-19,Retail,Delhi,708.93,May
3024,Kids,Running,Free RN,L,2,6290.99,0.5,6290.99,2024-12-07,Online,Mumbai,-687.3,December
3025,Kids,Lifestyle,Blazer Mid,L,4,6383.24,0.49,13021.81,2024-08-25,Retail,Hyderabad,3005.88,August
3026,Women,Lifestyle,Blazer Mid,L,2,6383.24,0.49,6510.9,2025-03-12,Online,Bengaluru,-127.25,March
3027,Women,Training,SuperRep Go,L,2,8503.27,0.47,10168.87,2024-10-25,Retail,Delhi,-1038.79,October
3028,Kids,Running,Air Zoom,L,4,5837.53,0.5,11675.06,2025-01-29,Retail,Kolkata,-471.86,January
3029,Kids,Training,ZoomX Invincible,M,2,6944.2,0.47,7360.85,2024-12-21,Retail,Bengaluru,2696.49,December
3030,Men,Soccer,Mercurial Superfly,M,3,6969.28,0.58,8781.29,2023-08-08,Online,Kolkata,98.19,August
3031,Kids,Soccer,Premier III,M,4,8503.27,0.5,14613.12875,2023-10-11,Online,Kolkata,-117.68,October
3032,Men,Running,React Infinity,XL,0,6546.46,0.5,0.0,2025-01-16,Online,Mumbai,450.75,January
3033,Men,Training,ZoomX Invincible,M,2,8503.27,0.74,4886.79,2024-11-21,Retail,Hyderabad,313.58,November
3034,Men,Soccer,Premier III,M,2,5598.98,0.79,2351.57,2025-01-16,Online,Pune,460.06,January
3035,Kids,Training,Flex Trainer,XL,4,8503.27,0.47,14613.12875,2024-12-21,Retail,Hyderabad,-419.24,December
3036,Kids,Lifestyle,Dunk Low,L,2,3346.95,0.49,2936.67,2024-10-15,Retail,Hyderabad,1129.11,October
3038,Kids,Lifestyle,Air Force 1,M,0,4195.03,0.49,0.0,2025-01-27,Retail,Delhi,1068.18,January
3039,Kids,Soccer,Premier III,L,2,5366.19,0.5,5366.19,2024-03-17,Online,Pune,638.3,March
3040,Women,Lifestyle,Waffle One,XL,2,5582.98,0.49,5694.64,2024-08-12,Online,Hyderabad,3833.04,August
3041,Kids,Lifestyle,Waffle One,M,2,4884.55,0.49,4982.24,2025-01-03,Online,Bengaluru,-1182.29,January
3042,Men,Lifestyle,Air Force 1,M,1,6235.995,0.49,3180.36,2025-01-16,Online,Delhi,3750.11,January
3043,Men,Running,React Infinity,L,2,6546.46,0.5,6546.46,2025-04-11,Retail,Delhi,147.79,April
3044,Kids,Lifestyle,Air Force 1,S,3,4222.2,0.49,6459.97,2024-12-21,Retail,Hyderabad,931.4,December
3045,Kids,Soccer,Premier III,XL,1,3346.95,0.5,1098.1,2024-12-21,Retail,Bengaluru,3809.54,December
3046,Men,Basketball,Air Jordan,L,2,4597.23,0.48,4781.12,2025-05-26,Online,Bengaluru,3277.67,May
3047,Women,Basketball,Kyrie Flytrap,L,3,6175.84,0.9,1852.75,2024-10-14,Online,Hyderabad,-960.94,October
3048,Women,Lifestyle,Waffle One,S,1,5582.98,0.23,4298.89,2025-07-17,Retail,Hyderabad,517.17,July
3049,Kids,Lifestyle,Air Force 1,L,2,6235.995,0.49,6360.71,2025-06-22,Online,Pune,-156.45,June
3050,Kids,Basketball,Kyrie Flytrap,L,4,5066.14,0.48,10537.57,2025-01-16,Online,Delhi,205.25,January
3051,Men,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2024-07-28,Online,Bengaluru,166.42,July
3052,Kids,Running,React Infinity,M,2,8503.27,0.78,4157.27,2025-03-03,Online,Delhi,-871.1,March
3053,Women,Lifestyle,Air Force 1,L,2,6323.09,1.0,0.0,2024-09-18,Retail,Mumbai,1283.62,September
3054,Men,Soccer,Premier III,M,2,6667.47,0.5,6667.47,2024-12-17,Retail,Pune,-402.6,December
3056,Men,Training,ZoomX Invincible,XL,2,6944.2,0.47,7360.85,2025-01-16,Online,Mumbai,544.14,January
3057,Women,Soccer,Mercurial Superfly,M,2,4244.95,0.5,4244.95,2025-01-21,Retail,Bengaluru,3693.98,January
3058,Men,Soccer,Phantom GT,M,2,8048.66,0.5,8048.66,2023-08-01,Retail,Kolkata,3860.59,August
